dataset,source_row_id,task_label,source_study_id,source_citation,source_doi_or_url,original_material_label,verified_material_group,grouping_rule,provenance_confidence
Dataset III,2746,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2747,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2748,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2749,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2750,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2751,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2752,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2753,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2754,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2755,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2756,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2757,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2758,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2759,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2760,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2761,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2762,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2763,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2764,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2765,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2766,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2767,NXP,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,NaOH-activated SCW biochars,Shin2021_Competitive::NaOH-activated SCW biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2768,NXP,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,NaOH-activated SCW biochars,Shin2021_Competitive::NaOH-activated SCW biochars,source study + source-specific material label,material label and source study verified from source article/SI
